Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Outdoor,4G,4,Satisfactory,21.1316693,73.10258359999999,Gujarat
RJio,Outdoor,4G,4,Satisfactory,21.13167809,73.10259267,Gujarat
RJio,Outdoor,4G,4,Satisfactory,21.1316693,73.10258359999999,Gujarat
RJio,Outdoor,4G,4,Satisfactory,21.1316693,73.10258359999999,Gujarat
Vodafone,Outdoor,3G,4,Satisfactory,28.65625659,77.27181274,NCT
RJio,Travelling,4G,1,Poor Voice Quality,27.3988099,80.0197815,Uttar Pradesh
Vodafone,Indoor,3G,5,Satisfactory,28.6841325,77.1926096,NCT
Airtel,Outdoor,4G,1,Poor Voice Quality,28.6693064,77.2846813,NCT
Vodafone,Outdoor,3G,5,Satisfactory,28.65625659,77.27181274,NCT
BSNL,Indoor,3G,5,Satisfactory,19.8891771,74.4750929,Maharashtra
RJio,Indoor,4G,4,Satisfactory,28.62828244,77.37370731,Uttar Pradesh
Airtel,Outdoor,4G,1,Call Dropped,17.25615122,80.17314757,Telangana
Idea,Indoor,4G,5,Satisfactory,15.74393631,80.17154052,Andhra Pradesh
Airtel,Outdoor,4G,1,Call Dropped,17.25615122,80.17314757,Telangana
Airtel,Outdoor,3G,1,Poor Voice Quality,28.669289199999998,77.2846986,NCT
Vodafone,Indoor,4G,3,Poor Voice Quality,22.574723499999998,88.40178309999999,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,28.6841325,77.1926096,NCT
Airtel,Travelling,4G,5,Satisfactory,18.9918956,75.7659004,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.574723499999998,88.40178309999999,West Bengal
BSNL,Indoor,2G,5,Satisfactory,17.65721981,75.89644359,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,17.35033864,78.40893777,Telangana
Vodafone,Travelling,4G,2,Poor Voice Quality,19.19072611,72.83331546,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,21.194899300000003,72.8415788,Gujarat
Airtel,Outdoor,4G,1,Call Dropped,23.0181998,72.4710457,Gujarat
Airtel,Outdoor,4G,3,Poor Voice Quality,23.0181998,72.4710457,Gujarat
Airtel,Travelling,4G,5,Satisfactory,18.9918956,75.7659004,Maharashtra
RJio,Indoor,4G,5,Satisfactory,17.49872947,78.40600887,Telangana
Vodafone,Travelling,4G,1,Poor Voice Quality,19.14474457,72.9377132,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.14474457,72.9377132,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.14512624,72.9352418,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.14512624,72.9352418,Maharashtra
Airtel,Outdoor,4G,3,Satisfactory,23.0181998,72.4710457,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,19.118321899999998,72.870389,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,19.23022301,72.86342887,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.88634929,80.9416526,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,21.5166069,70.4466533,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.89602975,70.87306065,Gujarat
Idea,Indoor,4G,1,Poor Voice Quality,13.011206199999998,77.5813,Karnataka
RJio,Indoor,4G,4,Satisfactory,22.2808648,70.7883958,Gujarat
Airtel,Indoor,4G,5,Satisfactory,22.54495156,88.35661664,West Bengal
RJio,Outdoor,4G,4,Satisfactory,21.13006096,73.10277188,Gujarat
RJio,Outdoor,4G,4,Satisfactory,28.61470505,77.28912009,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,27.3988099,80.0197815,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,17.64410818,75.89872859,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,28.6256106,77.4162402,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,27.3988099,80.0197815,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,27.3988099,80.0197815,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,30.11974279,78.29257063,Uttarakhand
Airtel,Indoor,4G,4,Satisfactory,17.64410818,75.89872859,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,30.66463773,76.70895063,Punjab
Vodafone,Indoor,4G,2,Poor Voice Quality,28.681882199999997,77.17170240000002,NCT
Vodafone,Indoor,4G,3,Poor Voice Quality,19.22093059,72.97612312,Maharashtra
RJio,Indoor,4G,1,Call Dropped,22.29405466,82.02177027,Chhattisgarh
Airtel,Travelling,4G,4,Satisfactory,28.53349679,77.05217143,Haryana
Airtel,Outdoor,4G,4,Satisfactory,28.60828078,77.23658409,NCT
Vodafone,Indoor,4G,4,Satisfactory,22.5753594,88.40110729999999,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.89602975,70.87306065,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,19.22093059,72.97612312,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,30.6646587,76.7088783,Punjab
Vodafone,Indoor,4G,4,Satisfactory,22.5753594,88.40110729999999,West Bengal
RJio,Indoor,4G,4,Satisfactory,18.99437164,72.84874778,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.08121262,72.84166797,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.08121262,72.84166797,Maharashtra
Idea,Outdoor,4G,1,Poor Voice Quality,18.64733526,73.85023235,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.06434852,72.9199748,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,29.7071594,77.0031079,Haryana
Vodafone,Outdoor,4G,5,Satisfactory,18.50191144,73.93553068,Maharashtra
Airtel,Outdoor,4G,4,Satisfactory,28.60828078,77.23658409,NCT
Idea,Indoor,3G,1,Call Dropped,21.185021799999998,72.86427376,Gujarat
Airtel,Travelling,4G,1,Poor Voice Quality,30.66463773,76.70895063,Punjab
Vodafone,Indoor,3G,4,Satisfactory,13.0449424,80.22663745,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,13.0449424,80.22663745,Tamil Nadu
Vodafone,Indoor,2G,5,Satisfactory,13.0449424,80.22663745,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,14.631549300000001,78.12740129999999,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,14.631549300000001,78.12740129999999,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,21.13057992,73.10264293,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,19.22093059,72.97612312,Maharashtra
RJio,Indoor,4G,5,Satisfactory,26.134501800000002,91.7974766,Assam
RJio,Outdoor,4G,4,Satisfactory,20.60969625,72.92025388,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,25.01448999,88.13972873,West Bengal
Airtel,Outdoor,4G,5,Satisfactory,28.57177665,77.38963677,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,27.3988099,80.0197815,Uttar Pradesh
Vodafone,Indoor,4G,4,Satisfactory,19.22093059,72.97612312,Maharashtra
RJio,Travelling,4G,3,Call Dropped,17.72859141,83.22328428,Andhra Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,27.3988099,80.0197815,Uttar Pradesh
Airtel,Outdoor,4G,1,Call Dropped,17.45254055,78.36315455,Telangana
Idea,Outdoor,4G,1,Call Dropped,17.11504019,81.29616025,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,16.68840779,74.23722395,Maharashtra
RJio,Outdoor,4G,2,Poor Voice Quality,28.71007198,77.20209403,NCT
Vodafone,Indoor,4G,5,Satisfactory,18.99794783,72.82830414,Maharashtra
Airtel,Travelling,4G,4,Satisfactory,28.60828078,77.23658409,NCT
RJio,Outdoor,4G,5,Satisfactory,12.985628,77.53722619999999,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,28.60828078,77.23658409,NCT
Vodafone,Indoor,4G,3,Poor Voice Quality,18.51579699,73.92951806,Maharashtra
Vodafone,Indoor,3G,1,Call Dropped,28.6841325,77.1926096,NCT
Vodafone,Indoor,4G,5,Satisfactory,19.1185658,72.8704692,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,17.41818089,78.45740675,Telangana
Airtel,Indoor,4G,3,Satisfactory,28.60828078,77.23658409,NCT
Vodafone,Indoor,4G,2,Poor Voice Quality,28.67981305,77.31114516,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.669306899999995,77.2846818,NCT
RJio,Indoor,4G,3,Call Dropped,24.9660603,84.017067,Bihar
Airtel,Indoor,4G,1,Poor Voice Quality,18.514975399999997,73.87462140000001,Maharashtra
Airtel,Outdoor,4G,1,Call Dropped,18.514975399999997,73.87462140000001,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,18.53556956,73.83787591,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,18.53556956,73.83787591,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,18.53556956,73.83787591,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,18.51382187,73.87876961,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,18.51382187,73.87876961,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,18.51382187,73.87876961,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,18.51485067,73.87419334,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,18.51485067,73.87419334,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,18.51485067,73.87419334,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,18.51485067,73.87419334,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,18.51368881,73.87866782,Maharashtra
Airtel,Outdoor,4G,2,Call Dropped,17.06508915,76.99387992,Karnataka
Airtel,Outdoor,4G,1,Call Dropped,18.47003444,73.88885794,Maharashtra
Vodafone,Travelling,4G,1,Poor Voice Quality,19.08121262,72.84166797,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,21.13024735,73.10332725,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.23008333,84.92952833,Odisha
RJio,Indoor,4G,4,Satisfactory,22.23008333,84.92952833,Odisha
BSNL,Travelling,3G,5,Satisfactory,18.4989306,73.8593652,Maharashtra
Airtel,Outdoor,4G,1,Call Dropped,18.47003444,73.88885794,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,30.31968167,78.04595833,Uttarakhand
Airtel,Outdoor,4G,5,Satisfactory,16.5443712,81.5236249,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,18.43200211,79.10883956,Telangana
Airtel,Outdoor,4G,4,Satisfactory,28.60828078,77.23658409,NCT
MTNL,Indoor,4G,5,Satisfactory,18.97128684,72.83780968,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,10.82095034,78.68178118,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,10.82709073,78.68514208,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,13.10304743,77.62460459,Karnataka
RJio,Outdoor,4G,4,Satisfactory,21.13057673,73.10800552,Gujarat
Airtel,Indoor,4G,5,Satisfactory,26.88631161,80.94160190000001,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.24756764,84.84911823,Odisha
Idea,Outdoor,4G,5,Satisfactory,18.54915608,73.91577171,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.24756764,84.84911823,Odisha
RJio,Indoor,4G,4,Satisfactory,22.24756764,84.84911823,Odisha
RJio,Indoor,4G,5,Satisfactory,22.564093300000003,88.3985235,West Bengal
Airtel,Indoor,4G,1,Call Dropped,17.25674813,80.17302159,Telangana
Airtel,Travelling,4G,3,Satisfactory,28.60828078,77.23658409,NCT
RJio,Indoor,4G,4,Satisfactory,22.24757873,84.84920415,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,28.634551199999997,77.217606,NCT
Airtel,Indoor,2G,4,Satisfactory,16.8840256,79.69191716,Telangana
Airtel,Outdoor,4G,4,Satisfactory,30.288961600000004,77.96940359999999,Uttarakhand
Airtel,Indoor,4G,3,Poor Voice Quality,30.288961600000004,77.96940359999999,Uttarakhand
BSNL,Indoor,3G,5,Satisfactory,17.406359,78.4383228,Telangana
RJio,Indoor,4G,5,Satisfactory,22.345580899999998,82.04339618,Chhattisgarh
RJio,Indoor,4G,5,Satisfactory,19.405754,72.8363949,Maharashtra
Airtel,Outdoor,4G,1,Call Dropped,17.25674813,80.17302159,Telangana
Idea,Outdoor,4G,1,Poor Voice Quality,17.25626729,77.58248345,Telangana
Vodafone,Outdoor,4G,1,Poor Voice Quality,17.25626729,77.58248345,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.26418397,77.58462591,Telangana
Idea,Outdoor,3G,1,Poor Voice Quality,17.2613199,77.582111,Telangana
Idea,Outdoor,3G,5,Satisfactory,17.25912695,77.58658253,Telangana
Idea,Indoor,4G,1,Poor Voice Quality,17.2571501,77.583209,Telangana
Idea,Outdoor,2G,5,Satisfactory,17.2571501,77.583209,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.2552427,77.5836574,Telangana
Idea,Outdoor,4G,1,Call Dropped,17.25763922,77.58240372,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.25763922,77.58240372,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.25763922,77.58240372,Telangana
Idea,Outdoor,3G,5,Satisfactory,17.25666641,77.58373715,Telangana
Idea,Outdoor,4G,1,Poor Voice Quality,17.25666641,77.58373715,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.31017914,77.54500169,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.31017914,77.54500169,Telangana
Idea,Outdoor,2G,5,Satisfactory,17.25796924,77.58437881,Telangana
Idea,Outdoor,2G,5,Satisfactory,17.25774535,77.58239162,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.25775836,77.58238588,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.25775836,77.58238588,Telangana
Idea,Outdoor,4G,5,Satisfactory,17.25777665,77.58246986,Telangana
Idea,Indoor,2G,5,Satisfactory,17.2571075,77.5831628,Telangana
Idea,Indoor,2G,5,Satisfactory,17.2571075,77.5831628,Telangana
Idea,Outdoor,3G,5,Satisfactory,17.26145759,77.58214882,Telangana
Idea,Outdoor,4G,1,Call Dropped,17.25770984,77.58245516,Telangana
Idea,Indoor,3G,5,Satisfactory,17.2571075,77.5831628,Telangana
RJio,Indoor,4G,3,Satisfactory,21.516598600000002,70.4466465,Gujarat
Airtel,Travelling,4G,5,Satisfactory,18.992829999999998,75.76546540000001,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,30.343759999999996,78.05942502,Uttarakhand
RJio,Outdoor,4G,5,Satisfactory,13.04909886,77.6229869,Karnataka
Idea,Indoor,4G,4,Satisfactory,30.5832375,76.8432614,Punjab
RJio,Indoor,4G,5,Satisfactory,13.0419103,80.21857249,Tamil Nadu
Idea,Outdoor,4G,2,Poor Voice Quality,14.45130929,79.97266838,Andhra Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,19.1760587,72.99350079999999,Maharashtra
Vodafone,Indoor,4G,1,Call Dropped,18.51280181,73.92282445,Maharashtra
RJio,Indoor,4G,4,Satisfactory,20.71863474,77.01010319,Maharashtra
RJio,Travelling,4G,4,Satisfactory,27.37518356,95.30682389,Assam
RJio,Travelling,4G,3,Satisfactory,24.830676500000003,92.80219551,Assam
RJio,Indoor,4G,3,Satisfactory,24.82969596,92.8001869,Assam
RJio,Indoor,4G,3,Satisfactory,24.82969596,92.8001869,Assam
RJio,Indoor,4G,3,Satisfactory,24.82753311,92.80274411,Assam
RJio,Travelling,4G,1,Poor Voice Quality,27.3998654,80.14742199999999,Uttar Pradesh
Airtel,Travelling,4G,2,Poor Voice Quality,14.20856204,79.87441069,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,28.628510700000003,77.36981049,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,30.37376833,78.07525333,Uttarakhand
RJio,Outdoor,4G,5,Satisfactory,30.529600399999996,77.124332,Haryana
Airtel,Travelling,4G,1,Poor Voice Quality,30.684133799999998,76.83137805,Chandigarh
RJio,Outdoor,4G,5,Satisfactory,13.04882234,77.62178435,Karnataka
Airtel,Travelling,4G,1,Poor Voice Quality,30.684133799999998,76.83137805,Chandigarh
RJio,Outdoor,4G,1,Call Dropped,31.307313800000003,75.329362,Punjab
RJio,Indoor,4G,1,Call Dropped,22.5548288,88.3074964,West Bengal
Airtel,Outdoor,3G,1,Poor Voice Quality,28.66931462,77.28465027,NCT
RJio,Indoor,4G,5,Satisfactory,23.12342244,78.6853663,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,28.38370216,77.28016667,Haryana
Airtel,Travelling,4G,5,Satisfactory,28.38373319,77.28018998,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.46809117,77.0864891,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.46809117,77.0864891,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.3836904,77.28016636,Haryana
Airtel,Indoor,4G,5,Satisfactory,28.46786844,77.10807661,Haryana
Airtel,Travelling,4G,5,Satisfactory,28.47082365,77.10265955,Haryana
RJio,Indoor,4G,3,Satisfactory,24.80310167,82.92946333,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,19.064256699999998,72.9199439,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.064256699999998,72.9199439,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,30.34120257,77.95448242,Uttarakhand
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28040722,72.85605835,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28040722,72.85605835,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,17.25648865,80.17293362,Telangana
RJio,Indoor,4G,1,Call Dropped,22.55466605,88.30782314,West Bengal
RJio,Outdoor,4G,5,Satisfactory,22.81502398,70.86685653,Gujarat
RJio,Outdoor,4G,4,Satisfactory,23.01494055,72.56578373,Gujarat
RJio,Outdoor,4G,4,Satisfactory,13.20574959,77.72283163,Karnataka
RJio,Outdoor,4G,4,Satisfactory,13.19950013,77.70596397,Karnataka
Vodafone,Indoor,4G,5,Satisfactory,18.998037300000004,72.8292074,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.97096034,72.83789814,Maharashtra
RJio,Outdoor,4G,1,Call Dropped,17.3759891,78.4292151,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,27.3998654,80.14742199999999,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,21.50926349,70.43895115,Gujarat
Vodafone,Indoor,4G,3,Poor Voice Quality,18.51579699,73.92951806,Maharashtra
RJio,Indoor,4G,3,Satisfactory,24.80333833,82.929445,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,24.80333833,82.929445,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,17.64410818,75.89872859,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,28.621480100000003,77.4210923,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,21.50926349,70.43895115,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,19.28325192,72.87001052,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.28507716,72.8653967,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.2833316,72.8699303,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,19.283345999999998,72.86969377,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,18.43694899,79.12314886,Telangana
RJio,Indoor,4G,3,Satisfactory,19.064256699999998,72.9199439,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,25.6266415,85.1106205,Bihar
Vodafone,Indoor,4G,5,Satisfactory,21.50926349,70.43895115,Gujarat
Airtel,Outdoor,3G,5,Satisfactory,28.64292141,77.22056396,NCT
RJio,Indoor,4G,1,Call Dropped,24.80333833,82.929445,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66931462,77.28465027,NCT
RJio,Indoor,4G,5,Satisfactory,22.30205853,82.01373826,Chhattisgarh
RJio,Indoor,4G,5,Satisfactory,22.30205853,82.01373826,Chhattisgarh
RJio,Indoor,4G,5,Satisfactory,22.30205853,82.01373826,Chhattisgarh
Vodafone,Travelling,4G,5,Satisfactory,22.58226872,88.44984949,West Bengal
RJio,Outdoor,4G,4,Satisfactory,22.81502398,70.86685653,Gujarat
Airtel,Indoor,4G,1,Call Dropped,17.25643311,80.17293599,Telangana
RJio,Outdoor,4G,3,Satisfactory,17.00730341,80.70592625,Andhra Pradesh
Airtel,Outdoor,3G,1,Poor Voice Quality,28.66931462,77.28465027,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,28.314333500000004,75.8996858,Haryana
RJio,Travelling,4G,1,Call Dropped,27.96401749,77.36133738,Haryana
RJio,Travelling,4G,1,Call Dropped,27.96401749,77.36133738,Haryana
RJio,Indoor,4G,1,Call Dropped,28.59094521,77.33611247,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,28.59107426,77.33624033,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,28.59107595,77.33619094,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,28.59177156,77.33536479,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,28.591076,77.33602940000002,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,22.81502398,70.86685653,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,28.314333500000004,75.8996858,Haryana
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66931462,77.28465027,NCT
RJio,Travelling,4G,1,Poor Voice Quality,27.399866600000003,80.1474219,Uttar Pradesh
Vodafone,Indoor,3G,4,Satisfactory,19.14627825,72.85431103,Maharashtra
Vodafone,Outdoor,4G,3,Satisfactory,18.80059154,73.28547553,Maharashtra
RJio,Indoor,4G,3,Satisfactory,21.50711781,70.46356229,Gujarat
Idea,Indoor,3G,4,Satisfactory,17.45262333,78.50142833,Telangana
Airtel,Outdoor,2G,1,Call Dropped,17.25643311,80.17293599,Telangana
RJio,Indoor,4G,5,Satisfactory,22.29346378,82.02339487,Chhattisgarh
Idea,Indoor,4G,1,Call Dropped,30.70728547,76.21415919,Punjab
Idea,Indoor,4G,5,Satisfactory,30.70728547,76.21415919,Punjab
Idea,Indoor,4G,1,Call Dropped,30.70749989,76.2139635,Punjab
Idea,Indoor,4G,1,Call Dropped,30.70727087,76.21425494,Punjab
RJio,Indoor,4G,5,Satisfactory,13.62418111,79.42545248,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,19.064256699999998,72.9199439,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,28.628510700000003,77.36981049,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66931462,77.28465027,NCT
Vodafone,Travelling,4G,4,Satisfactory,19.21334097,72.97762006,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,17.446998999999998,78.3764089,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.446998999999998,78.3764089,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.44724935,78.3764254,Telangana
Vodafone,Indoor,3G,1,Poor Voice Quality,18.45498057,73.86573203,Maharashtra
Vodafone,Indoor,2G,1,Poor Voice Quality,18.45498057,73.86573203,Maharashtra
Vodafone,Indoor,4G,2,Poor Voice Quality,18.45498057,73.86573203,Maharashtra
Vodafone,Indoor,3G,1,Poor Voice Quality,18.45498057,73.86573203,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,22.58226872,88.44984949,West Bengal
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28316814,72.86934851,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,16.527415700000002,80.6306528,Andhra Pradesh
RJio,Outdoor,4G,2,Poor Voice Quality,16.48532751,78.31397914,Telangana
Idea,Travelling,4G,5,Satisfactory,15.74443392,80.17126194,Andhra Pradesh
RJio,Travelling,4G,4,Satisfactory,31.1359002,76.1157022,Punjab
RJio,Indoor,4G,1,Poor Voice Quality,16.847205300000002,74.576901,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.2074762,72.85644079999999,Gujarat
RJio,Indoor,4G,5,Satisfactory,21.2074762,72.85644079999999,Gujarat
Vodafone,Travelling,4G,4,Satisfactory,19.21334097,72.97762006,Maharashtra
RJio,Indoor,4G,2,Call Dropped,30.39739084,77.9152875,Uttarakhand
Airtel,Outdoor,4G,1,Call Dropped,17.25643311,80.17293599,Telangana
RJio,Indoor,4G,4,Satisfactory,30.39739084,77.9152875,Uttarakhand
Idea,Indoor,4G,5,Satisfactory,15.74443392,80.17126194,Andhra Pradesh
Airtel,Outdoor,4G,1,Call Dropped,31.31330932,75.34071895,Punjab
RJio,Indoor,4G,1,Poor Voice Quality,30.1229174,78.2837406,Uttarakhand
Airtel,Outdoor,4G,1,Poor Voice Quality,28.66931462,77.28465027,NCT
Idea,Indoor,4G,4,Satisfactory,30.583110700000002,76.8432662,Punjab
RJio,Indoor,4G,1,Call Dropped,16.849756699999997,74.57529749999999,Maharashtra
Idea,Indoor,4G,5,Satisfactory,16.70363582,81.10272707,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,16.7036047,81.1025474,Andhra Pradesh
Idea,Travelling,4G,1,Call Dropped,16.57484442,81.18869763,Andhra Pradesh
Idea,Indoor,4G,1,Poor Voice Quality,9.4078873,78.3688358,Tamil Nadu
RJio,Outdoor,4G,1,Call Dropped,20.18518158,80.01629559999999,Maharashtra
RJio,Outdoor,4G,3,Poor Voice Quality,24.73775833,87.82552333,West Bengal
Idea,Indoor,4G,2,Poor Voice Quality,14.45227916,79.97615685,Andhra Pradesh
Vodafone,Outdoor,4G,3,Poor Voice Quality,22.738564899999997,88.78735870000001,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,16.8486342,74.5721415,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,30.70227346,76.82995979,Chandigarh
Vodafone,Indoor,4G,4,Satisfactory,28.71425061,77.2858011,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,28.714282899999997,77.2858865,Uttar Pradesh
Vodafone,Outdoor,4G,3,Call Dropped,28.7144756,77.2842459,Uttar Pradesh
Vodafone,Indoor,4G,2,Poor Voice Quality,28.714282899999997,77.2858865,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,28.71477761,77.28582367,Uttar Pradesh
Vodafone,Outdoor,4G,4,Satisfactory,28.7088813,77.2851935,Uttar Pradesh
Vodafone,Outdoor,4G,4,Satisfactory,28.7142838,77.2858879,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,30.529600399999996,77.124332,Haryana
Idea,Indoor,3G,1,Poor Voice Quality,18.64733526,73.85023235,Maharashtra
RJio,Indoor,4G,2,Call Dropped,20.18518158,80.01629559999999,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,17.02530149,80.71663073,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,13.0419879,80.2185709,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,17.25643311,80.17293599,Telangana
Idea,Indoor,4G,5,Satisfactory,15.74443392,80.17126194,Andhra Pradesh
Airtel,Indoor,4G,1,Call Dropped,18.51487465,73.87425949,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.5352443,74.06385999999999,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,18.998037300000004,72.8292074,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,19.2294952,72.86520909999999,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.06423578,72.91995618,Maharashtra
RJio,Outdoor,4G,1,Call Dropped,25.58578722,85.15973783,Bihar
